name,ratio,p.adj,sig,cond,day,role
ARPC3,0.348,0.929,FALSE,436vsGFP,15,
BAZ2B,0.269,0.929,FALSE,436vsGFP,15,
EZR,0.493,0.929,FALSE,436vsGFP,15,
HDLBP,0.199,0.929,FALSE,436vsGFP,15,
HIST1H1C,0.436,0.929,FALSE,436vsGFP,15,
ITPR3,-0.346,0.929,FALSE,436vsGFP,15,
LANCL1,-0.235,0.929,FALSE,436vsGFP,15,
LYPLA1,-0.263,0.929,FALSE,436vsGFP,15,
OXA1L,-0.228,0.929,FALSE,436vsGFP,15,
RPS27,-0.166,0.929,FALSE,436vsGFP,15,
SRRT,0.17,0.929,FALSE,436vsGFP,15,
TMED1,0.294,0.929,FALSE,436vsGFP,15,
TPT1,0.259,0.929,FALSE,436vsGFP,15,
VPS45,-0.22,0.929,FALSE,436vsGFP,15,
ARPC4-TTLL3,0.368,0.93,FALSE,436vsGFP,15,
ASCC3,-0.154,0.93,FALSE,436vsGFP,15,
COPB1,0.15,0.93,FALSE,436vsGFP,15,
ECHDC1,0.279,0.93,FALSE,436vsGFP,15,
HMGB2,0.371,0.93,FALSE,436vsGFP,15,
LACTB,0.302,0.93,FALSE,436vsGFP,15,
MACF1,0.255,0.93,FALSE,436vsGFP,15,
NDUFS6,-0.404,0.93,FALSE,436vsGFP,15,
ORC2,-0.239,0.93,FALSE,436vsGFP,15,
SMAD3,-0.148,0.93,FALSE,436vsGFP,15,
AP1M2,0.4,0.931,FALSE,436vsGFP,15,
DAZAP1,0.257,0.931,FALSE,436vsGFP,15,
EIF2B5,-0.187,0.931,FALSE,436vsGFP,15,
EMSY,0.708,0.931,FALSE,436vsGFP,15,
FAM98A,0.159,0.931,FALSE,436vsGFP,15,
FDXR,-0.196,0.931,FALSE,436vsGFP,15,
GNAI2,-0.115,0.931,FALSE,436vsGFP,15,
HACD3,0.178,0.931,FALSE,436vsGFP,15,
HDAC2,0.154,0.931,FALSE,436vsGFP,15,
INF2,-0.347,0.931,FALSE,436vsGFP,15,
KHDRBS3,-0.29,0.931,FALSE,436vsGFP,15,
MED12,0.379,0.931,FALSE,436vsGFP,15,
MTHFD1L,-0.353,0.931,FALSE,436vsGFP,15,
PSMA6,0.546,0.931,FALSE,436vsGFP,15,
PXDN,-0.864,0.931,FALSE,436vsGFP,15,
RCN2,-0.456,0.931,FALSE,436vsGFP,15,
SLC35B2,0.237,0.931,FALSE,436vsGFP,15,
TFCP2,-0.539,0.931,FALSE,436vsGFP,15,
ALG1,-0.194,0.932,FALSE,436vsGFP,15,
ATP5J2-PTCD1,0.229,0.932,FALSE,436vsGFP,15,
ATXN10,-0.291,0.932,FALSE,436vsGFP,15,
CHD7,0.79,0.932,FALSE,436vsGFP,15,
GBE1,0.322,0.932,FALSE,436vsGFP,15,
HIP1,0.645,0.932,FALSE,436vsGFP,15,
KRT8,0.186,0.932,FALSE,436vsGFP,15,
NAE1,-0.188,0.932,FALSE,436vsGFP,15,
NDUFA4,0.224,0.932,FALSE,436vsGFP,15,
PI4KA,-0.207,0.932,FALSE,436vsGFP,15,
POR,-0.446,0.932,FALSE,436vsGFP,15,
PSMA4,0.261,0.932,FALSE,436vsGFP,15,
RELA,0.178,0.932,FALSE,436vsGFP,15,
RHOA,-0.294,0.932,FALSE,436vsGFP,15,
RPL22,-0.126,0.932,FALSE,436vsGFP,15,
STAU1,-0.213,0.932,FALSE,436vsGFP,15,
ACO1,0.241,0.933,FALSE,436vsGFP,15,
ACO2,0.256,0.933,FALSE,436vsGFP,15,
AFP,0.542,0.933,FALSE,436vsGFP,15,
AP2M1,0.131,0.933,FALSE,436vsGFP,15,
ATPAF2,-0.227,0.933,FALSE,436vsGFP,15,
COL1A1,-0.612,0.933,FALSE,436vsGFP,15,
DERL2,-0.204,0.933,FALSE,436vsGFP,15,
HNRNPU,-0.108,0.933,FALSE,436vsGFP,15,
KIF13B,0.306,0.933,FALSE,436vsGFP,15,
KRT9,0.527,0.933,FALSE,436vsGFP,15,
LONP1,-0.18,0.933,FALSE,436vsGFP,15,
MRPS27,-0.186,0.933,FALSE,436vsGFP,15,
MYO18A,0.39,0.933,FALSE,436vsGFP,15,
NUDT4,-0.169,0.933,FALSE,436vsGFP,15,
PTK2,0.175,0.933,FALSE,436vsGFP,15,
Q9UL54-2,-0.227,0.933,FALSE,436vsGFP,15,
RNMT,-0.198,0.933,FALSE,436vsGFP,15,
RPL36AL,-0.332,0.933,FALSE,436vsGFP,15,
RPS18,-0.307,0.933,FALSE,436vsGFP,15,
RPS25,-0.288,0.933,FALSE,436vsGFP,15,
RRAS2,-0.271,0.933,FALSE,436vsGFP,15,
SAP30BP,-0.224,0.933,FALSE,436vsGFP,15,
SRP72,-0.518,0.933,FALSE,436vsGFP,15,
TIMM44,-0.275,0.933,FALSE,436vsGFP,15,
YIF1B,-0.215,0.933,FALSE,436vsGFP,15,
ABCF2,-0.16,0.934,FALSE,436vsGFP,15,
ACTR1A,-0.132,0.934,FALSE,436vsGFP,15,
API5,0.267,0.934,FALSE,436vsGFP,15,
BOLA2,0.216,0.934,FALSE,436vsGFP,15,
CDK5,-0.173,0.934,FALSE,436vsGFP,15,
CRYL1,0.551,0.934,FALSE,436vsGFP,15,
CTNNA3,-0.222,0.934,FALSE,436vsGFP,15,
GNL3,-0.198,0.934,FALSE,436vsGFP,15,
HSPG2,-0.568,0.934,FALSE,436vsGFP,15,
MAPK1,0.25,0.934,FALSE,436vsGFP,15,
MRPS34,-0.223,0.934,FALSE,436vsGFP,15,
PELO,-0.182,0.934,FALSE,436vsGFP,15,
PMS1,0.564,0.934,FALSE,436vsGFP,15,
RNF20,-0.355,0.934,FALSE,436vsGFP,15,
S100A10,0.378,0.934,FALSE,436vsGFP,15,
SIN3A,0.244,0.934,FALSE,436vsGFP,15,
SLC25A12,-0.278,0.934,FALSE,436vsGFP,15,
STMN1,0.78,0.934,FALSE,436vsGFP,15,
STRBP,-0.384,0.934,FALSE,436vsGFP,15,
SUGP2,0.631,0.934,FALSE,436vsGFP,15,
SYVN1,-0.224,0.934,FALSE,436vsGFP,15,
UBE3A,-0.207,0.934,FALSE,436vsGFP,15,
YIPF5,0.209,0.934,FALSE,436vsGFP,15,
A0A804HJ31,-0.335,0.935,FALSE,436vsGFP,15,
ACOT7,-0.165,0.935,FALSE,436vsGFP,15,
ARPC1B,0.441,0.935,FALSE,436vsGFP,15,
COL6A3,-1.43,0.935,FALSE,436vsGFP,15,
CTSC,0.249,0.935,FALSE,436vsGFP,15,
DCAF7,-0.184,0.935,FALSE,436vsGFP,15,
DOCK7,-0.272,0.935,FALSE,436vsGFP,15,
GCDH,-0.201,0.935,FALSE,436vsGFP,15,
HUWE1,-0.114,0.935,FALSE,436vsGFP,15,
LAS1L,0.22,0.935,FALSE,436vsGFP,15,
LRRC40,0.16,0.935,FALSE,436vsGFP,15,
MARS,-0.186,0.935,FALSE,436vsGFP,15,
PRKACB,0.127,0.935,FALSE,436vsGFP,15,
PRKRA,0.12,0.935,FALSE,436vsGFP,15,
RAB8A,-0.355,0.935,FALSE,436vsGFP,15,
RPL15,-0.127,0.935,FALSE,436vsGFP,15,
RPL3,-0.107,0.935,FALSE,436vsGFP,15,
RPL4,-0.154,0.935,FALSE,436vsGFP,15,
SERPINH1,0.176,0.935,FALSE,436vsGFP,15,
SLC25A10,-0.202,0.935,FALSE,436vsGFP,15,
TES,0.664,0.935,FALSE,436vsGFP,15,
TNS1,0.27,0.935,FALSE,436vsGFP,15,
UBE2E2,0.254,0.935,FALSE,436vsGFP,15,
VPS36,-0.182,0.935,FALSE,436vsGFP,15,
ZMPSTE24,-0.157,0.935,FALSE,436vsGFP,15,
ACTR3,0.345,0.936,FALSE,436vsGFP,15,
ADD1,-0.163,0.936,FALSE,436vsGFP,15,
ANKRD17,-0.32,0.936,FALSE,436vsGFP,15,
ANXA11,0.114,0.936,FALSE,436vsGFP,15,
APEX1,0.327,0.936,FALSE,436vsGFP,15,
CLPTM1,0.203,0.936,FALSE,436vsGFP,15,
COL5A2,-0.55,0.936,FALSE,436vsGFP,15,
CPZ,-0.816,0.936,FALSE,436vsGFP,15,
CRKL,-0.25,0.936,FALSE,436vsGFP,15,
CTSZ,0.349,0.936,FALSE,436vsGFP,15,
DAP3,-0.23,0.936,FALSE,436vsGFP,15,
DPP3,-0.218,0.936,FALSE,436vsGFP,15,
DSTN,-0.222,0.936,FALSE,436vsGFP,15,
EPB41L3,-0.183,0.936,FALSE,436vsGFP,15,
FBLN1.1,0.376,0.936,FALSE,436vsGFP,15,
FERMT2,-0.155,0.936,FALSE,436vsGFP,15,
FOCAD,-0.142,0.936,FALSE,436vsGFP,15,
GNB2L1,-0.114,0.936,FALSE,436vsGFP,15,
HBS1L,-0.214,0.936,FALSE,436vsGFP,15,
HDAC1,-0.124,0.936,FALSE,436vsGFP,15,
HNRNPF,0.198,0.936,FALSE,436vsGFP,15,
HTATSF1,0.277,0.936,FALSE,436vsGFP,15,
IGBP1,-0.279,0.936,FALSE,436vsGFP,15,
PICALM,-0.268,0.936,FALSE,436vsGFP,15,
PLIN3,0.306,0.936,FALSE,436vsGFP,15,
PPCS,0.256,0.936,FALSE,436vsGFP,15,
PRPF19,0.34,0.936,FALSE,436vsGFP,15,
PTBP2,0.239,0.936,FALSE,436vsGFP,15,
RAB34,0.177,0.936,FALSE,436vsGFP,15,
SFXN3,0.273,0.936,FALSE,436vsGFP,15,
TCEA1,0.295,0.936,FALSE,436vsGFP,15,
TRA2B,0.192,0.936,FALSE,436vsGFP,15,
TRNT1,0.185,0.936,FALSE,436vsGFP,15,
ABCF3,-0.163,0.937,FALSE,436vsGFP,15,
ANGPTL4,-0.591,0.937,FALSE,436vsGFP,15,
APAF1,0.17,0.937,FALSE,436vsGFP,15,
BCCIP,-0.264,0.937,FALSE,436vsGFP,15,
CNN3,0.178,0.937,FALSE,436vsGFP,15,
EIF4E,-0.165,0.937,FALSE,436vsGFP,15,
KIAA0196,-0.175,0.937,FALSE,436vsGFP,15,
MAP2K4,0.195,0.937,FALSE,436vsGFP,15,
RAB5A,-0.135,0.937,FALSE,436vsGFP,15,
RPL5,-0.11,0.937,FALSE,436vsGFP,15,
SALL2,-0.347,0.937,FALSE,436vsGFP,15,
SEPT8,-0.23,0.937,FALSE,436vsGFP,15,
SGPL1,-0.114,0.937,FALSE,436vsGFP,15,
SSR3,0.294,0.937,FALSE,436vsGFP,15,
STXBP3,0.125,0.937,FALSE,436vsGFP,15,
SVIL,0.312,0.937,FALSE,436vsGFP,15,
ZNF207,0.274,0.937,FALSE,436vsGFP,15,
CLIC1,-0.235,0.938,FALSE,436vsGFP,15,
DSG2,1.27,0.938,FALSE,436vsGFP,15,
EXOC2,0.169,0.938,FALSE,436vsGFP,15,
EXOSC3,-0.173,0.938,FALSE,436vsGFP,15,
GSN,0.546,0.938,FALSE,436vsGFP,15,
HLA-A,0.267,0.938,FALSE,436vsGFP,15,
IDH2,0.125,0.938,FALSE,436vsGFP,15,
KRT18,0.169,0.938,FALSE,436vsGFP,15,
LAMA5,-0.54,0.938,FALSE,436vsGFP,15,
LCLAT1,-0.154,0.938,FALSE,436vsGFP,15,
MAPRE1,0.307,0.938,FALSE,436vsGFP,15,
PIGU,0.15,0.938,FALSE,436vsGFP,15,
PKM,-0.134,0.938,FALSE,436vsGFP,15,
PLS3,0.243,0.938,FALSE,436vsGFP,15,
QARS,0.123,0.938,FALSE,436vsGFP,15,
RBMS2,-0.713,0.938,FALSE,436vsGFP,15,
RRBP1,0.26,0.938,FALSE,436vsGFP,15,
SART3,0.356,0.938,FALSE,436vsGFP,15,
SCCPDH,0.145,0.938,FALSE,436vsGFP,15,
SMU1,-0.75,0.938,FALSE,436vsGFP,15,
SRSF11,-0.125,0.938,FALSE,436vsGFP,15,
UBA2,-0.169,0.938,FALSE,436vsGFP,15,
USP11,-0.227,0.938,FALSE,436vsGFP,15,
USP5,-0.22,0.938,FALSE,436vsGFP,15,
VDAC2,-0.146,0.938,FALSE,436vsGFP,15,
AHNAK,0.243,0.939,FALSE,436vsGFP,15,
BCKDK,-0.32,0.939,FALSE,436vsGFP,15,
COL1A2,-0.606,0.939,FALSE,436vsGFP,15,
EDF1,0.374,0.939,FALSE,436vsGFP,15,
FLOT2,0.183,0.939,FALSE,436vsGFP,15,
HLCS,0.301,0.939,FALSE,436vsGFP,15,
IGF2BP3,-0.0934,0.939,FALSE,436vsGFP,15,
ITIH2,0.332,0.939,FALSE,436vsGFP,15,
MRPL22,-0.169,0.939,FALSE,436vsGFP,15,
PKM.1,-0.232,0.939,FALSE,436vsGFP,15,
POLDIP2,-0.166,0.939,FALSE,436vsGFP,15,
PRDX4,-0.64,0.939,FALSE,436vsGFP,15,
PTPN23,-0.165,0.939,FALSE,436vsGFP,15,
S100A11,0.224,0.939,FALSE,436vsGFP,15,
SAMHD1,-0.282,0.939,FALSE,436vsGFP,15,
SF3A3,0.217,0.939,FALSE,436vsGFP,15,
SPTAN1,0.237,0.939,FALSE,436vsGFP,15,
SUCLA2,-0.216,0.939,FALSE,436vsGFP,15,
ACADVL,0.199,0.94,FALSE,436vsGFP,15,
ATP6V0D1,0.364,0.94,FALSE,436vsGFP,15,
BCOR,-0.309,0.94,FALSE,436vsGFP,15,
C1QBP,-0.212,0.94,FALSE,436vsGFP,15,
C3,0.652,0.94,FALSE,436vsGFP,15,
CTBP2,-0.132,0.94,FALSE,436vsGFP,15,
DKC1,-0.251,0.94,FALSE,436vsGFP,15,
DNAJC13,0.133,0.94,FALSE,436vsGFP,15,
GLDC,0.261,0.94,FALSE,436vsGFP,15,
HARS,0.409,0.94,FALSE,436vsGFP,15,
KDM1A,0.115,0.94,FALSE,436vsGFP,15,
KIF5B,0.127,0.94,FALSE,436vsGFP,15,
MAN1B1,-0.208,0.94,FALSE,436vsGFP,15,
MPHOSPH10,0.216,0.94,FALSE,436vsGFP,15,
MRPL9,-0.428,0.94,FALSE,436vsGFP,15,
NAV1,0.34,0.94,FALSE,436vsGFP,15,
NCOR2,0.357,0.94,FALSE,436vsGFP,15,
NDUFS3,-0.135,0.94,FALSE,436vsGFP,15,
NFKB2,-0.179,0.94,FALSE,436vsGFP,15,
NIFK,0.751,0.94,FALSE,436vsGFP,15,
PARVA,0.201,0.94,FALSE,436vsGFP,15,
PCOLCE2,-0.466,0.94,FALSE,436vsGFP,15,
PKP2,-0.295,0.94,FALSE,436vsGFP,15,
PLG,-0.61,0.94,FALSE,436vsGFP,15,
PNKP,-0.151,0.94,FALSE,436vsGFP,15,
PSMD3,0.131,0.94,FALSE,436vsGFP,15,
PSMD7,-0.103,0.94,FALSE,436vsGFP,15,
RBFOX2,-0.17,0.94,FALSE,436vsGFP,15,
RTN4,0.209,0.94,FALSE,436vsGFP,15,
SAE1,0.182,0.94,FALSE,436vsGFP,15,
STK38,-0.176,0.94,FALSE,436vsGFP,15,
TARDBP,0.14,0.94,FALSE,436vsGFP,15,
TECR,0.156,0.94,FALSE,436vsGFP,15,
TGM2,-0.544,0.94,FALSE,436vsGFP,15,
TNRC18,-0.217,0.94,FALSE,436vsGFP,15,
ACP1,0.11,0.941,FALSE,436vsGFP,15,
ANXA2,0.23,0.941,FALSE,436vsGFP,15,
ARFGEF1,-1.06,0.941,FALSE,436vsGFP,15,
ATAD1,-0.166,0.941,FALSE,436vsGFP,15,
BUB3,-0.179,0.941,FALSE,436vsGFP,15,
C2orf47,-0.162,0.941,FALSE,436vsGFP,15,
CAPRIN1,0.173,0.941,FALSE,436vsGFP,15,
COL18A1,-0.312,0.941,FALSE,436vsGFP,15,
DMD,-0.273,0.941,FALSE,436vsGFP,15,
FOXP1,0.313,0.941,FALSE,436vsGFP,15,
GPATCH1,0.639,0.941,FALSE,436vsGFP,15,
HIBCH,0.368,0.941,FALSE,436vsGFP,15,
METTL7B,-0.212,0.941,FALSE,436vsGFP,15,
OTUD4,-0.34,0.941,FALSE,436vsGFP,15,
PGLS,0.192,0.941,FALSE,436vsGFP,15,
PHF8,-0.239,0.941,FALSE,436vsGFP,15,
PTPN1,-0.331,0.941,FALSE,436vsGFP,15,
RAB13,-0.138,0.941,FALSE,436vsGFP,15,
RAF1,0.145,0.941,FALSE,436vsGFP,15,
TMOD1,0.588,0.941,FALSE,436vsGFP,15,
TOP2A,-0.413,0.941,FALSE,436vsGFP,15,
TPI1,0.563,0.941,FALSE,436vsGFP,15,
TTC37,-0.123,0.941,FALSE,436vsGFP,15,
VPS26B,0.213,0.941,FALSE,436vsGFP,15,
WDR82,-0.293,0.941,FALSE,436vsGFP,15,
ZMIZ1,0.442,0.941,FALSE,436vsGFP,15,
ARL2,-0.125,0.942,FALSE,436vsGFP,15,
ARL3,-0.128,0.942,FALSE,436vsGFP,15,
CHD2,0.266,0.942,FALSE,436vsGFP,15,
CON__Streptavidin,-0.277,0.942,FALSE,436vsGFP,15,
DCN,-0.734,0.942,FALSE,436vsGFP,15,
FASN,-0.0996,0.942,FALSE,436vsGFP,15,
FLII,0.137,0.942,FALSE,436vsGFP,15,
GPX1,-0.149,0.942,FALSE,436vsGFP,15,
HCN4,0.607,0.942,FALSE,436vsGFP,15,
HLA-C,-0.402,0.942,FALSE,436vsGFP,15,
HNRNPH3,0.114,0.942,FALSE,436vsGFP,15,
JAGN1,-0.167,0.942,FALSE,436vsGFP,15,
LUC7L3,-0.266,0.942,FALSE,436vsGFP,15,
MRPL14,0.135,0.942,FALSE,436vsGFP,15,
OGDH,-0.426,0.942,FALSE,436vsGFP,15,
OTUB1,0.161,0.942,FALSE,436vsGFP,15,
PAFAH1B3,0.14,0.942,FALSE,436vsGFP,15,
PFKL,0.1,0.942,FALSE,436vsGFP,15,
PLOD3,-0.246,0.942,FALSE,436vsGFP,15,
PRDX1,-0.205,0.942,FALSE,436vsGFP,15,
RAD21,-0.161,0.942,FALSE,436vsGFP,15,
RFC1,-0.117,0.942,FALSE,436vsGFP,15,
SARNP,0.401,0.942,FALSE,436vsGFP,15,
SMCHD1,0.132,0.942,FALSE,436vsGFP,15,
WDR43,0.626,0.942,FALSE,436vsGFP,15,
AARS,-0.464,0.943,FALSE,436vsGFP,15,
AHSA1,0.18,0.943,FALSE,436vsGFP,15,
ARGLU1,-0.141,0.943,FALSE,436vsGFP,15,
ATP2B4,0.195,0.943,FALSE,436vsGFP,15,
CDC40,-0.261,0.943,FALSE,436vsGFP,15,
CLPTM1L,0.159,0.943,FALSE,436vsGFP,15,
CLU,-0.394,0.943,FALSE,436vsGFP,15,
CORO7-PAM16,-0.108,0.943,FALSE,436vsGFP,15,
CUL4A,-0.0949,0.943,FALSE,436vsGFP,15,
DDOST,0.195,0.943,FALSE,436vsGFP,15,
EIF2B4,-0.166,0.943,FALSE,436vsGFP,15,
EIF3M,-0.244,0.943,FALSE,436vsGFP,15,
EP300,0.259,0.943,FALSE,436vsGFP,15,
ESYT2,0.127,0.943,FALSE,436vsGFP,15,
FYTTD1,-0.175,0.943,FALSE,436vsGFP,15,
INTS6,0.237,0.943,FALSE,436vsGFP,15,
KIF1C,0.146,0.943,FALSE,436vsGFP,15,
KPNB1,-0.162,0.943,FALSE,436vsGFP,15,
LRPAP1,0.22,0.943,FALSE,436vsGFP,15,
MOGS,-0.316,0.943,FALSE,436vsGFP,15,
MYO5B,-0.284,0.943,FALSE,436vsGFP,15,
NECAP2,0.239,0.943,FALSE,436vsGFP,15,
OSBPL8,-0.126,0.943,FALSE,436vsGFP,15,
PAK4,-0.106,0.943,FALSE,436vsGFP,15,
PFAS,-0.112,0.943,FALSE,436vsGFP,15,
PFKM,-0.23,0.943,FALSE,436vsGFP,15,
RICTOR,0.142,0.943,FALSE,436vsGFP,15,
RPL13,-0.108,0.943,FALSE,436vsGFP,15,
SLC38A10,0.218,0.943,FALSE,436vsGFP,15,
TOMM40,0.147,0.943,FALSE,436vsGFP,15,
YARS,-0.147,0.943,FALSE,436vsGFP,15,
ACLY,-0.153,0.944,FALSE,436vsGFP,15,
CHCHD3,0.136,0.944,FALSE,436vsGFP,15,
CON__P08729,-0.324,0.944,FALSE,436vsGFP,15,
COPS4,-0.171,0.944,FALSE,436vsGFP,15,
CSNK2A1,-0.119,0.944,FALSE,436vsGFP,15,
GPC3,-0.267,0.944,FALSE,436vsGFP,15,
HSPB1,-0.294,0.944,FALSE,436vsGFP,15,
MRPS9,-0.183,0.944,FALSE,436vsGFP,15,
MSH3,0.157,0.944,FALSE,436vsGFP,15,
PPME1,0.135,0.944,FALSE,436vsGFP,15,
PRPF8,0.128,0.944,FALSE,436vsGFP,15,
RHBDD2,-0.151,0.944,FALSE,436vsGFP,15,
RPL11,0.0942,0.944,FALSE,436vsGFP,15,
SNX3,-0.23,0.944,FALSE,436vsGFP,15,
TARS,-0.235,0.944,FALSE,436vsGFP,15,
TNRC6B,-0.209,0.944,FALSE,436vsGFP,15,
U2AF2,0.272,0.944,FALSE,436vsGFP,15,
UBE2N,0.192,0.944,FALSE,436vsGFP,15,
VWA8,-0.142,0.944,FALSE,436vsGFP,15,
WDR37,-0.0967,0.944,FALSE,436vsGFP,15,
AFG3L2,0.154,0.945,FALSE,436vsGFP,15,
ATAD3A,-0.103,0.945,FALSE,436vsGFP,15,
ATP5B,-0.127,0.945,FALSE,436vsGFP,15,
CIAO1,0.208,0.945,FALSE,436vsGFP,15,
CSK,-0.11,0.945,FALSE,436vsGFP,15,
EIF4A1,-0.0823,0.945,FALSE,436vsGFP,15,
EIF4B,0.288,0.945,FALSE,436vsGFP,15,
EPPK1,0.522,0.945,FALSE,436vsGFP,15,
EPRS,-0.077,0.945,FALSE,436vsGFP,15,
FAM98B,-0.137,0.945,FALSE,436vsGFP,15,
FLYWCH2,0.216,0.945,FALSE,436vsGFP,15,
IFI16,-0.567,0.945,FALSE,436vsGFP,15,
MAT2A,-0.193,0.945,FALSE,436vsGFP,15,
MRPS2,-0.166,0.945,FALSE,436vsGFP,15,
MTA3,-0.11,0.945,FALSE,436vsGFP,15,
NNT,-0.169,0.945,FALSE,436vsGFP,15,
PDHA1,-0.129,0.945,FALSE,436vsGFP,15,
RAB35,-0.243,0.945,FALSE,436vsGFP,15,
RAVER2,-0.209,0.945,FALSE,436vsGFP,15,
RPL6,-0.102,0.945,FALSE,436vsGFP,15,
RPL7,-0.0802,0.945,FALSE,436vsGFP,15,
SH3GLB1,-0.192,0.945,FALSE,436vsGFP,15,
TCOF1,0.252,0.945,FALSE,436vsGFP,15,
ZNF512,0.169,0.945,FALSE,436vsGFP,15,
ATP6V1A,0.126,0.946,FALSE,436vsGFP,15,
ATP6V1H,0.0963,0.946,FALSE,436vsGFP,15,
CAPN1,0.16,0.946,FALSE,436vsGFP,15,
CEP85,0.227,0.946,FALSE,436vsGFP,15,
CTPS2,-0.0895,0.946,FALSE,436vsGFP,15,
DHX9,-0.0776,0.946,FALSE,436vsGFP,15,
DPYSL2,-0.179,0.946,FALSE,436vsGFP,15,
EEFSEC,-0.151,0.946,FALSE,436vsGFP,15,
FADS2,-0.147,0.946,FALSE,436vsGFP,15,
FAM175B,0.121,0.946,FALSE,436vsGFP,15,
HKDC1,0.415,0.946,FALSE,436vsGFP,15,
HRNR,0.403,0.946,FALSE,436vsGFP,15,
IARS2,-0.107,0.946,FALSE,436vsGFP,15,
IDH3B,-0.159,0.946,FALSE,436vsGFP,15,
IVD,-0.347,0.946,FALSE,436vsGFP,15,
MMTAG2,-0.537,0.946,FALSE,436vsGFP,15,
MRPL44,-0.153,0.946,FALSE,436vsGFP,15,
MRPL48,-0.26,0.946,FALSE,436vsGFP,15,
NAP1L1,-0.187,0.946,FALSE,436vsGFP,15,
PIGT,0.283,0.946,FALSE,436vsGFP,15,
RAB2A,-0.121,0.946,FALSE,436vsGFP,15,
RBM5,0.17,0.946,FALSE,436vsGFP,15,
RBPMS2,0.196,0.946,FALSE,436vsGFP,15,
SF3B2,0.283,0.946,FALSE,436vsGFP,15,
SHMT2,-0.18,0.946,FALSE,436vsGFP,15,
SMTN,-0.259,0.946,FALSE,436vsGFP,15,
SPCS3,0.17,0.946,FALSE,436vsGFP,15,
U2AF1,-0.153,0.946,FALSE,436vsGFP,15,
VWA1,-0.416,0.946,FALSE,436vsGFP,15,
ANXA1,-0.255,0.947,FALSE,436vsGFP,15,
C21orf33,-0.151,0.947,FALSE,436vsGFP,15,
CDK11B,0.131,0.947,FALSE,436vsGFP,15,
COL5A1,-0.499,0.947,FALSE,436vsGFP,15,
CRNKL1,0.124,0.947,FALSE,436vsGFP,15,
CRTAP,-0.116,0.947,FALSE,436vsGFP,15,
DARS2,0.128,0.947,FALSE,436vsGFP,15,
EIF4G2,-0.212,0.947,FALSE,436vsGFP,15,
ERGIC1,-0.15,0.947,FALSE,436vsGFP,15,
ETF1,0.135,0.947,FALSE,436vsGFP,15,
FAM168A,-0.18,0.947,FALSE,436vsGFP,15,
FKBP15,0.425,0.947,FALSE,436vsGFP,15,
GARS,-0.12,0.947,FALSE,436vsGFP,15,
GRHPR,-0.195,0.947,FALSE,436vsGFP,15,
ISYNA1,-0.186,0.947,FALSE,436vsGFP,15,
KIAA1033,-0.123,0.947,FALSE,436vsGFP,15,
LIG4,0.493,0.947,FALSE,436vsGFP,15,
MAP4K5,-0.101,0.947,FALSE,436vsGFP,15,
MBOAT7,0.0805,0.947,FALSE,436vsGFP,15,
MGST3,-0.219,0.947,FALSE,436vsGFP,15,
NCL,0.152,0.947,FALSE,436vsGFP,15,
NT5C2,0.174,0.947,FALSE,436vsGFP,15,
NUP133,-0.15,0.947,FALSE,436vsGFP,15,
NUP93,-0.078,0.947,FALSE,436vsGFP,15,
PCBP2,0.0811,0.947,FALSE,436vsGFP,15,
PRKDC,-0.109,0.947,FALSE,436vsGFP,15,
RABL6,-0.422,0.947,FALSE,436vsGFP,15,
RAD50,-0.104,0.947,FALSE,436vsGFP,15,
RPL27,0.0925,0.947,FALSE,436vsGFP,15,
SERPINA5,0.308,0.947,FALSE,436vsGFP,15,
SERPINB6,-0.29,0.947,FALSE,436vsGFP,15,
SLC25A6,-0.137,0.947,FALSE,436vsGFP,15,
SMEK1,0.149,0.947,FALSE,436vsGFP,15,
TNS3,0.182,0.947,FALSE,436vsGFP,15,
UBA1,0.143,0.947,FALSE,436vsGFP,15,
ZC3HAV1,0.146,0.947,FALSE,436vsGFP,15,
ABCF1,-0.0946,0.948,FALSE,436vsGFP,15,
ALG5,0.131,0.948,FALSE,436vsGFP,15,
C4orf27,-0.146,0.948,FALSE,436vsGFP,15,
CLTC,0.0877,0.948,FALSE,436vsGFP,15,
COL6A1,-0.686,0.948,FALSE,436vsGFP,15,
COPS6,-0.102,0.948,FALSE,436vsGFP,15,
CORO6,-0.189,0.948,FALSE,436vsGFP,15,
CTTN,0.181,0.948,FALSE,436vsGFP,15,
DDX54,-0.105,0.948,FALSE,436vsGFP,15,
DHX29,-0.28,0.948,FALSE,436vsGFP,15,
EIF1AX,-0.13,0.948,FALSE,436vsGFP,15,
EMC3,-0.129,0.948,FALSE,436vsGFP,15,
ENO3,-0.337,0.948,FALSE,436vsGFP,15,
FN3KRP,-0.234,0.948,FALSE,436vsGFP,15,
GFM1,0.18,0.948,FALSE,436vsGFP,15,
GPC6,-0.188,0.948,FALSE,436vsGFP,15,
GSK3B,-0.153,0.948,FALSE,436vsGFP,15,
INTS4,-0.0942,0.948,FALSE,436vsGFP,15,
ISOC1,0.124,0.948,FALSE,436vsGFP,15,
LPP,0.0963,0.948,FALSE,436vsGFP,15,
LRBA,0.104,0.948,FALSE,436vsGFP,15,
LUZP1,0.101,0.948,FALSE,436vsGFP,15,
MAGED1,-0.192,0.948,FALSE,436vsGFP,15,
MRPL39,-0.131,0.948,FALSE,436vsGFP,15,
O00159-3,0.119,0.948,FALSE,436vsGFP,15,
