File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF095KMQ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR061UOM	Histone ChIP-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens										H3K4me1-human	DNA						2020-10-07	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF579DGX/, /files/ENCFF469FAN/, /files/ENCFF737KSB/	2844053	ENCODE Processing Pipeline	2402738c9e224b9a9907bec502b47a93		https://www.encodeproject.org/files/ENCFF095KMQ/@@download/ENCFF095KMQ.bed.gz				released	s3://encode-public/2020/09/13/10484112-e207-4160-befa-a268596794b5/ENCFF095KMQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/13/10484112-e207-4160-befa-a268596794b5/ENCFF095KMQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF137TPC	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR091QXP	Histone ChIP-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens										H3K36me3-human	DNA						2016-12-05	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1							/files/ENCFF539DNR/, /files/ENCFF688WBJ/, /files/ENCFF356LFX/, /files/ENCFF702LON/, /files/ENCFF209VII/	1478471	ENCODE Processing Pipeline	bd076c781f817a09cc00c402c19316ac		https://www.encodeproject.org/files/ENCFF137TPC/@@download/ENCFF137TPC.bed.gz				released	s3://encode-public/2020/11/12/0eea870b-f41d-497e-a058-9d788ab859ad/ENCFF137TPC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/12/0eea870b-f41d-497e-a058-9d788ab859ad/ENCFF137TPC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed run types, mixed read lengths, low read length	insufficient read depth	
ENCFF526NFR	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR098OLN	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens										H3K4me3-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1, 2_2							/files/ENCFF792UAO/, /files/ENCFF705JOG/, /files/ENCFF356LFX/, /files/ENCFF229WBJ/, /files/ENCFF649TIN/	874854	ENCODE Processing Pipeline	0fd37131adbaa6bb486bbc58a135496f		https://www.encodeproject.org/files/ENCFF526NFR/@@download/ENCFF526NFR.bed.gz				released	s3://encode-public/2020/09/22/c2a13d9d-8409-4138-9d35-3cde192f7649/ENCFF526NFR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/22/c2a13d9d-8409-4138-9d35-3cde192f7649/ENCFF526NFR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF198QRW	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR690CSD	Histone ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-12	ENCODE		sonication (generic)	200-600	1, 2	1_1, 1_2, 2_1, 2_2							/files/ENCFF527PLB/, /files/ENCFF356LFX/, /files/ENCFF649QVR/, /files/ENCFF070HEW/, /files/ENCFF867XJZ/	252895	ENCODE Processing Pipeline	db7ed4b10bdf4f8eb4a7e37d14e50ea0		https://www.encodeproject.org/files/ENCFF198QRW/@@download/ENCFF198QRW.bed.gz				released	s3://encode-public/2020/09/23/53cafb3c-fc97-4e01-b973-ed130235d87b/ENCFF198QRW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/53cafb3c-fc97-4e01-b973-ed130235d87b/ENCFF198QRW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released		insufficient read depth	
ENCFF988TOJ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000DPO	Histone ChIP-seq	/human-donors/ENCDO001AAA/	EFO:0006270	AG04450	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-11	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF253PEY/, /files/ENCFF860NRT/, /files/ENCFF356LFX/, /files/ENCFF578IJM/	875760	ENCODE Processing Pipeline	2b8d4f3f2c7a4ebb377dcec6220ccf26		https://www.encodeproject.org/files/ENCFF988TOJ/@@download/ENCFF988TOJ.bed.gz				released	s3://encode-public/2020/09/30/85d348fe-a848-4bb5-be47-24609c01c24d/ENCFF988TOJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/85d348fe-a848-4bb5-be47-24609c01c24d/ENCFF988TOJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, low read depth, control low read depth, mild to moderate bottlenecking		
ENCFF364DKX	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000DQH	Histone ChIP-seq	/human-donors/ENCDO000AAG/	EFO:0002779	BJ	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-11	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF807IOR/, /files/ENCFF527CGX/, /files/ENCFF787RBK/	708880	ENCODE Processing Pipeline	27f7e820062fb3d44c1b1d2353da50be		https://www.encodeproject.org/files/ENCFF364DKX/@@download/ENCFF364DKX.bed.gz				released	s3://encode-public/2020/09/30/45fadee9-8fb5-4038-b572-834b574065f6/ENCFF364DKX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/45fadee9-8fb5-4038-b572-834b574065f6/ENCFF364DKX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, low read depth, control low read depth, mild to moderate bottlenecking		
ENCFF267FUR	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000DQG	Histone ChIP-seq	/human-donors/ENCDO000AAG/	EFO:0002779	BJ	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-11	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF045FHY/, /files/ENCFF787RBK/, /files/ENCFF732BHK/	1428751	ENCODE Processing Pipeline	e08c237d15e62211736578718deb7bb9		https://www.encodeproject.org/files/ENCFF267FUR/@@download/ENCFF267FUR.bed.gz				released	s3://encode-public/2020/11/01/a59f0c30-ff3a-4ddd-a8b0-f56a25617045/ENCFF267FUR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/01/a59f0c30-ff3a-4ddd-a8b0-f56a25617045/ENCFF267FUR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.0 GRCh38	released	low read length	control insufficient read depth, insufficient read depth	
ENCFF128AQO	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR776TJT	Histone ChIP-seq	/human-donors/ENCDO634UMA/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens										H3K27ac-human	DNA						2021-05-06	ENCODE			200-600	1	1_1, 1_2							/files/ENCFF356LFX/, /files/ENCFF507EYW/, /files/ENCFF138GPJ/	1727978	ENCODE Processing Pipeline	d0b7d63ea4ce214e2b518b7de72632f3		https://www.encodeproject.org/files/ENCFF128AQO/@@download/ENCFF128AQO.bed.gz				released	s3://encode-public/2021/04/10/4387d0d4-c553-4dd9-8405-908b46f73552/ENCFF128AQO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/04/10/4387d0d4-c553-4dd9-8405-908b46f73552/ENCFF128AQO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released			
ENCFF019RMZ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000ANF	Histone ChIP-seq	/human-donors/ENCDO341XKY/	CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF577JPO/, /files/ENCFF049ADX/, /files/ENCFF475OCK/, /files/ENCFF003IHT/, /files/ENCFF356LFX/	1696892	ENCODE Processing Pipeline	3cfeebf056397ba0bb316fd14ab9c278		https://www.encodeproject.org/files/ENCFF019RMZ/@@download/ENCFF019RMZ.bed.gz				released	s3://encode-public/2020/09/30/e046bef1-1733-4860-aebe-c2815f4bc3d2/ENCFF019RMZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/e046bef1-1733-4860-aebe-c2815f4bc3d2/ENCFF019RMZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, low read depth, control low read depth, mild to moderate bottlenecking	insufficient read depth	
ENCFF703WKZ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR771YJT	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K27ac-human	DNA						2017-01-27	ENCODE		none	200-600	1	1_1							/files/ENCFF233QEC/, /files/ENCFF496QBK/, /files/ENCFF356LFX/	2323999	ENCODE Processing Pipeline	1118761f45facbc93ca2834a37fc5ef1		https://www.encodeproject.org/files/ENCFF703WKZ/@@download/ENCFF703WKZ.bed.gz				released	s3://encode-public/2020/09/17/5d61b9a9-1605-4d3b-a0e8-f5557cbdd3ab/ENCFF703WKZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/17/5d61b9a9-1605-4d3b-a0e8-f5557cbdd3ab/ENCFF703WKZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF783ARL	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR858ASK	Histone ChIP-seq	/human-donors/ENCDO865EMM/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens										H3K27me3-human	DNA						2022-02-04	ENCODE			200-600	1	1_1, 1_2							/files/ENCFF292FMF/, /files/ENCFF356LFX/, /files/ENCFF479KWR/	143549	ENCODE Processing Pipeline	dffda2af709869574812987bca3aaba6		https://www.encodeproject.org/files/ENCFF783ARL/@@download/ENCFF783ARL.bed.gz				released	s3://encode-public/2021/09/17/91a75166-0dab-4a4b-bf5b-4372d98788f6/ENCFF783ARL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/09/17/91a75166-0dab-4a4b-bf5b-4372d98788f6/ENCFF783ARL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released			
ENCFF229NLK	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR641QPH	Histone ChIP-seq	/human-donors/ENCDO666UNK/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens										H3K27ac-human	DNA						2021-05-06	ENCODE			200-600	1	1_1, 1_2							/files/ENCFF905AIB/, /files/ENCFF707VNZ/, /files/ENCFF356LFX/	1930770	ENCODE Processing Pipeline	a83cf7e2862b415b464b687036480078		https://www.encodeproject.org/files/ENCFF229NLK/@@download/ENCFF229NLK.bed.gz				released	s3://encode-public/2021/04/10/08504781-5053-4458-8f23-92c7ddb87a73/ENCFF229NLK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/04/10/08504781-5053-4458-8f23-92c7ddb87a73/ENCFF229NLK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released			
ENCFF024XNY	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR889TEU	Histone ChIP-seq	/human-donors/ENCDO940VNT/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens										H3K27ac-human	DNA						2021-05-06	ENCODE			200-600	1	1_1, 1_2							/files/ENCFF983MVP/, /files/ENCFF505FPU/, /files/ENCFF356LFX/	2456589	ENCODE Processing Pipeline	67cbc384589b8b06c86d9ec3baad04b2		https://www.encodeproject.org/files/ENCFF024XNY/@@download/ENCFF024XNY.bed.gz				released	s3://encode-public/2021/04/28/b4f81f5e-b435-4fc2-98df-b33ecedb0d7f/ENCFF024XNY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/04/28/b4f81f5e-b435-4fc2-98df-b33ecedb0d7f/ENCFF024XNY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF224RTS	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR857XRG	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0002369	adrenal gland	tissue	Homo sapiens										H3K36me3-human	DNA						2017-01-06	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1							/files/ENCFF087ZWK/, /files/ENCFF889KBZ/, /files/ENCFF356LFX/, /files/ENCFF129TMJ/	387104	ENCODE Processing Pipeline	a655f26ff862b6285598f2e81d64fc94		https://www.encodeproject.org/files/ENCFF224RTS/@@download/ENCFF224RTS.bed.gz				released	s3://encode-public/2020/10/29/ab391771-bb8a-41a9-aa11-274db84533d7/ENCFF224RTS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/29/ab391771-bb8a-41a9-aa11-274db84533d7/ENCFF224RTS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity	insufficient read depth	
ENCFF369ASW	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR901ZXU	Histone ChIP-seq	/human-donors/ENCDO669IVL/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens										H3K27me3-human	DNA						2021-05-06	ENCODE			200-600	1	1_1, 1_2							/files/ENCFF379EQW/, /files/ENCFF667GLM/, /files/ENCFF356LFX/	1360308	ENCODE Processing Pipeline	9288bc8657d4223fda2b447f7f494e5c		https://www.encodeproject.org/files/ENCFF369ASW/@@download/ENCFF369ASW.bed.gz				released	s3://encode-public/2021/04/10/b82fd231-c9a6-4ec5-8ccf-752b88f29e7d/ENCFF369ASW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/04/10/b82fd231-c9a6-4ec5-8ccf-752b88f29e7d/ENCFF369ASW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released			
ENCFF341WYO	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR500QVK	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0001157	transverse colon	tissue	Homo sapiens										H3K4me1-human	DNA						2018-12-14	ENCODE		none, sonication (generic)	200-600	1, 2	1_1, 1_2, 2_1, 2_2							/files/ENCFF356LFX/, /files/ENCFF234NNJ/, /files/ENCFF346JZT/, /files/ENCFF061TSZ/, /files/ENCFF065HVY/	2041673	ENCODE Processing Pipeline	26c7619708fac3eb17f2168dcb5e660d		https://www.encodeproject.org/files/ENCFF341WYO/@@download/ENCFF341WYO.bed.gz				released	s3://encode-public/2020/09/23/776ba26e-a9da-405b-a615-2d2bf64e45fc/ENCFF341WYO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/776ba26e-a9da-405b-a615-2d2bf64e45fc/ENCFF341WYO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms		
ENCFF382EMP	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR981UJA	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0001114	right lobe of liver	tissue	Homo sapiens										H3K27ac-human	DNA						2016-11-03	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1							/files/ENCFF471WXG/, /files/ENCFF367GAT/, /files/ENCFF356LFX/, /files/ENCFF143ULA/	2686022	ENCODE Processing Pipeline	cbb439c50eb3c2e6ee4583ad8292008a		https://www.encodeproject.org/files/ENCFF382EMP/@@download/ENCFF382EMP.bed.gz				released	s3://encode-public/2020/09/17/3d1584d2-4d35-4f1d-a4f0-b490734d8d6d/ENCFF382EMP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/17/3d1584d2-4d35-4f1d-a4f0-b490734d8d6d/ENCFF382EMP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read depth, mild to moderate bottlenecking		
ENCFF851MDY	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR148FWR	Histone ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens										H3K4me1-human	DNA						2016-10-24	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF356LFX/, /files/ENCFF573HBD/, /files/ENCFF031GGF/	2834418	ENCODE Processing Pipeline	9697a9b5a232221aeb83e1676e9c703a		https://www.encodeproject.org/files/ENCFF851MDY/@@download/ENCFF851MDY.bed.gz				released	s3://encode-public/2020/10/29/2742fd36-cbc1-4711-a783-9b96ada58572/ENCFF851MDY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/29/2742fd36-cbc1-4711-a783-9b96ada58572/ENCFF851MDY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF789WSF	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR614JFD	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0001114	right lobe of liver	tissue	Homo sapiens										H3K9me3-human	DNA						2017-01-27	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF954JNG/, /files/ENCFF471WXG/, /files/ENCFF356LFX/	60262	ENCODE Processing Pipeline	dcbac02c6d2eb4e9e95dad40d977484e		https://www.encodeproject.org/files/ENCFF789WSF/@@download/ENCFF789WSF.bed.gz				released	s3://encode-public/2020/10/30/506af57a-5985-4136-9ec9-53cf2e9b2ed3/ENCFF789WSF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/506af57a-5985-4136-9ec9-53cf2e9b2ed3/ENCFF789WSF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	control low read depth		
ENCFF003KVZ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR489DUV	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0001114	right lobe of liver	tissue	Homo sapiens										H3K4me1-human	DNA						2017-01-27	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF471WXG/, /files/ENCFF667WYO/, /files/ENCFF356LFX/	56846	ENCODE Processing Pipeline	5a0f89afa403f2b70d329714f01a0dfc		https://www.encodeproject.org/files/ENCFF003KVZ/@@download/ENCFF003KVZ.bed.gz				released	s3://encode-public/2020/10/30/467b1457-70cf-410a-a087-9c2910ec48e6/ENCFF003KVZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/467b1457-70cf-410a-a087-9c2910ec48e6/ENCFF003KVZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	control low read depth		
ENCFF686AFC	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR981TFL	Histone ChIP-seq	/human-donors/ENCDO218FFZ/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens										H3K4me3-human	DNA						2022-01-06	ENCODE			200-600	1	1_1, 1_2							/files/ENCFF413UYG/, /files/ENCFF979WHQ/, /files/ENCFF356LFX/	863623	ENCODE Processing Pipeline	1c23ebda720ec1892dd4b6936dc5faf6		https://www.encodeproject.org/files/ENCFF686AFC/@@download/ENCFF686AFC.bed.gz				released	s3://encode-public/2021/12/14/50109a1f-b80f-4a9a-bca7-6b4f56a07e34/ENCFF686AFC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/12/14/50109a1f-b80f-4a9a-bca7-6b4f56a07e34/ENCFF686AFC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released			
ENCFF321ZZK	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR039TGB	Histone ChIP-seq	/human-donors/ENCDO623FPG/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens										H3K27me3-human	DNA						2021-05-06	ENCODE			200-600	1	1_1, 1_2							/files/ENCFF356LFX/, /files/ENCFF006KMI/, /files/ENCFF963PJI/	438698	ENCODE Processing Pipeline	0af8404c908785e834fa71f899e80355		https://www.encodeproject.org/files/ENCFF321ZZK/@@download/ENCFF321ZZK.bed.gz				released	s3://encode-public/2021/04/10/27f73c66-62fc-4481-b011-01f73608c1cf/ENCFF321ZZK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/04/10/27f73c66-62fc-4481-b011-01f73608c1cf/ENCFF321ZZK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released			
ENCFF561OUZ	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR000DWB	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K36me3-human	DNA						2011-02-11	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF035SOZ/, /files/ENCFF897QAS/, /files/ENCFF816ECC/, /files/ENCFF356LFX/	1378059	ENCODE Processing Pipeline	7974e4f7e3f7b1db43715efdf2532916		https://www.encodeproject.org/files/ENCFF561OUZ/@@download/ENCFF561OUZ.bed.gz				released	s3://encode-public/2020/10/28/d4fe7aff-8441-4436-bbfb-4f138745dbe6/ENCFF561OUZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/28/d4fe7aff-8441-4436-bbfb-4f138745dbe6/ENCFF561OUZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, mild to moderate bottlenecking	control insufficient read depth, insufficient read depth	
ENCFF098CNJ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR827NKO	Histone ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0001150	body of pancreas	tissue	Homo sapiens										H3K4me1-human	DNA						2016-10-24	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1							/files/ENCFF935TSY/, /files/ENCFF868UOK/, /files/ENCFF221YGC/, /files/ENCFF356LFX/	3137817	ENCODE Processing Pipeline	a197c19571fa2af0d54e14688f3f106d		https://www.encodeproject.org/files/ENCFF098CNJ/@@download/ENCFF098CNJ.bed.gz				released	s3://encode-public/2020/10/29/1ae16f01-1848-4717-a6bf-449aeb6d6d32/ENCFF098CNJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/29/1ae16f01-1848-4717-a6bf-449aeb6d6d32/ENCFF098CNJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read depth		
ENCFF150BRF	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR124AZR	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0000995	uterus	tissue	Homo sapiens										H3K4me1-human	DNA						2018-12-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF356LFX/, /files/ENCFF175TLF/, /files/ENCFF074QAU/, /files/ENCFF394KMS/	601380	ENCODE Processing Pipeline	d8c7835d523e206d82095a103a6f727c		https://www.encodeproject.org/files/ENCFF150BRF/@@download/ENCFF150BRF.bed.gz				released	s3://encode-public/2020/09/22/56d7cf67-b6a2-47f4-b4f5-5c4574a97dfb/ENCFF150BRF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/22/56d7cf67-b6a2-47f4-b4f5-5c4574a97dfb/ENCFF150BRF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	control low read depth		
